SiteID,SiteName,SensorGroup,Backend,Access,Usr,Pwd,Latitude,Longitude,Owner,Contact,ProviderURL,NetworkInfoWebsite,Description,ServerName
BoMLatest_94995_IDN60801,Lord Howe Island,BoM,BoM_Latest,Public,NA,NA,-31.5421,159.0786,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95995_IDN60801,Lord Howe Island Windy Point,BoM,BoM_Latest,Public,NA,NA,-31.5381,159.0733,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94996_IDN60801,Norfolk Island,BoM,BoM_Latest,Public,NA,NA,-29.0389,167.9408,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94182_IDQ60801,Coconut Island,BoM,BoM_Latest,Public,NA,NA,-10.0511,143.0686,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94183_IDQ60801,Coen Airport,BoM,BoM_Latest,Public,NA,NA,-13.7606,143.1183,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94174_IDQ60801,Horn Island,BoM,BoM_Latest,Public,NA,NA,-10.5844,142.29,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94186_IDQ60801,Lockhart River,BoM,BoM_Latest,Public,NA,NA,-12.785,143.3047,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94276_IDQ60801,Palmerville,BoM,BoM_Latest,Public,NA,NA,-15.9999,144.0754,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94170_IDQ60801,Weipa,BoM,BoM_Latest,Public,NA,NA,-12.6778,141.9208,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94260_IDQ60801,Burketown Airport,BoM,BoM_Latest,Public,NA,NA,-17.7483,139.5356,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94268_IDQ60801,Kowanyama,BoM,BoM_Latest,Public,NA,NA,-15.4818,141.7483,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94254_IDQ60801,Mornington Island Airport,BoM,BoM_Latest,Public,NA,NA,-16.662,139.1655,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94266_IDQ60801,Normanton,BoM,BoM_Latest,Public,NA,NA,-17.6872,141.0733,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94257_IDQ60801,Sweers Island,BoM,BoM_Latest,Public,NA,NA,-17.1142,139.5981,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94261_IDQ60801,Century Mine,BoM,BoM_Latest,Public,NA,NA,-18.7569,138.7056,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94356_IDQ60801,Charters Towers,BoM,BoM_Latest,Public,NA,NA,-20.0464,146.2708,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94274_IDQ60801,Georgetown Airport,BoM,BoM_Latest,Public,NA,NA,-18.3039,143.5306,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94343_IDQ60801,Hughenden,BoM,BoM_Latest,Public,NA,NA,-20.8192,144.2333,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94341_IDQ60801,Richmond,BoM,BoM_Latest,Public,NA,NA,-20.7017,143.1167,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94284_IDQ60801,Arlington Reef,BoM,BoM_Latest,Public,NA,NA,-16.7226,146.1124,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94287_IDQ60801,Cairns,BoM,BoM_Latest,Public,NA,NA,-16.8736,145.7458,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94288_IDQ60801,Cairns Racecourse,BoM,BoM_Latest,Public,NA,NA,-16.9463,145.7474,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94188_IDQ60801,Cape Flattery,BoM,BoM_Latest,Public,NA,NA,-14.9672,145.3106,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94292_IDQ60801,Cardwell,BoM,BoM_Latest,Public,NA,NA,-18.2544,146.0192,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95283_IDQ60801,Cooktown,BoM,BoM_Latest,Public,NA,NA,-15.4461,145.1861,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94291_IDQ60801,Innisfail,BoM,BoM_Latest,Public,NA,NA,-17.5249,146.0345,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94285_IDQ60801,Low Isles,BoM,BoM_Latest,Public,NA,NA,-16.3842,145.5592,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94295_IDQ60801,Lucinda,BoM,BoM_Latest,Public,NA,NA,-18.5203,146.3861,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95286_IDQ60801,Mareeba,BoM,BoM_Latest,Public,NA,NA,-17.0672,145.4283,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95292_IDQ60801,South Johnstone,BoM,BoM_Latest,Public,NA,NA,-17.6053,145.9972,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95296_IDQ60801,Alva Beach,BoM,BoM_Latest,Public,NA,NA,-19.4569,147.4833,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95295_IDQ60801,Ayr,BoM,BoM_Latest,Public,NA,NA,-19.6169,147.3758,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94383_IDQ60801,Bowen Airport AWS,BoM,BoM_Latest,Public,NA,NA,-20.0154,148.2138,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94297_IDQ60801,Cape Ferguson,BoM,BoM_Latest,Public,NA,NA,-19.2774,147.0586,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95291_IDQ60801,Ingham,BoM,BoM_Latest,Public,NA,NA,-18.6494,146.1769,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94294_IDQ60801,Townsville,BoM,BoM_Latest,Public,NA,NA,-19.2483,146.7661,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95293_IDQ60801,Woolshed,BoM,BoM_Latest,Public,NA,NA,-19.4167,146.5364,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94360_IDQ60801,Collinsville,BoM,BoM_Latest,Public,NA,NA,-20.5533,147.8464,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94368_IDQ60801,Hamilton Island,BoM,BoM_Latest,Public,NA,NA,-20.3658,148.9536,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_99367_IDQ60801,Hay Point,BoM,BoM_Latest,Public,NA,NA,-21.2894,149.3008,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94367_IDQ60801,Mackay,BoM,BoM_Latest,Public,NA,NA,-21.1172,149.2169,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95367_IDQ60801,Mackay Airport,BoM,BoM_Latest,Public,NA,NA,-21.1706,149.1794,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94372_IDQ60801,Middle Percy Island,BoM,BoM_Latest,Public,NA,NA,-21.6628,150.2711,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94365_IDQ60801,Proserpine,BoM,BoM_Latest,Public,NA,NA,-20.4925,148.555,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94376_IDQ60801,Biloela,BoM,BoM_Latest,Public,NA,NA,-24.4935,150.5709,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94380_IDQ60801,Gladstone,BoM,BoM_Latest,Public,NA,NA,-23.8553,151.2628,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94381_IDQ60801,Gladstone Airport,BoM,BoM_Latest,Public,NA,NA,-23.8697,151.2214,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94386_IDQ60801,Heron Island,BoM,BoM_Latest,Public,NA,NA,-23.4417,151.9125,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94374_IDQ60801,Rockhampton,BoM,BoM_Latest,Public,NA,NA,-23.3753,150.4775,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95298_IDQ60801,Rosslyn Bay Harbour,BoM,BoM_Latest,Public,NA,NA,-23.161,150.7901,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95369_IDQ60801,St Lawrence,BoM,BoM_Latest,Public,NA,NA,-22.3472,149.5242,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95370_IDQ60801,Williamson,BoM,BoM_Latest,Public,NA,NA,-22.4703,150.1786,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94370_IDQ60801,Samuel Hill,BoM,BoM_Latest,Public,NA,NA,-22.7433,150.6578,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94373_IDQ60801,Yeppoon,BoM,BoM_Latest,Public,NA,NA,-23.1364,150.7506,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94398_IDQ60801,Blackwater Airport,BoM,BoM_Latest,Public,NA,NA,-23.6015,148.8074,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94395_IDQ60801,Clermont Airport,BoM,BoM_Latest,Public,NA,NA,-22.7756,147.6217,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94363_IDQ60801,Emerald,BoM,BoM_Latest,Public,NA,NA,-23.5694,148.1756,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94399_IDQ60801,Lochington,BoM,BoM_Latest,Public,NA,NA,-23.9424,147.525,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94397_IDQ60801,Moranbah Airport,BoM,BoM_Latest,Public,NA,NA,-22.0644,148.0758,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94396_IDQ60801,Rolleston Airport,BoM,BoM_Latest,Public,NA,NA,-24.4617,148.6264,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95362_IDQ60801,Springsure,BoM,BoM_Latest,Public,NA,NA,-24.123,148.0856,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94525_IDQ60801,Taroom,BoM,BoM_Latest,Public,NA,NA,-25.6408,149.7958,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94350_IDQ60801,Barcaldine,BoM,BoM_Latest,Public,NA,NA,-23.5544,145.2883,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95351_IDQ60801,Blackall,BoM,BoM_Latest,Public,NA,NA,-24.4303,145.4306,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94345_IDQ60801,Isisford,BoM,BoM_Latest,Public,NA,NA,-24.2591,144.4406,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94346_IDQ60801,Longreach,BoM,BoM_Latest,Public,NA,NA,-23.4397,144.2828,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94355_IDQ60801,Tambo,BoM,BoM_Latest,Public,NA,NA,-24.8819,146.2564,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94342_IDQ60801,Winton,BoM,BoM_Latest,Public,NA,NA,-22.3617,143.0836,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94255_IDQ60801,Camooweal,BoM,BoM_Latest,Public,NA,NA,-19.9225,138.1214,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94347_IDQ60801,Carters Bore,BoM,BoM_Latest,Public,NA,NA,-20.9358,139.2964,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94335_IDQ60801,Cloncurry,BoM,BoM_Latest,Public,NA,NA,-20.6664,140.505,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94337_IDQ60801,Julia Creek,BoM,BoM_Latest,Public,NA,NA,-20.6672,141.7214,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94348_IDQ60801,Lake Julius,BoM,BoM_Latest,Public,NA,NA,-20.1167,139.7256,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94332_IDQ60801,Mount Isa,BoM,BoM_Latest,Public,NA,NA,-20.6778,139.4875,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94349_IDQ60801,New May Downs,BoM,BoM_Latest,Public,NA,NA,-20.59,139.3411,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94336_IDQ60801,The Monument,BoM,BoM_Latest,Public,NA,NA,-21.8125,139.9267,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94338_IDQ60801,Trepell,BoM,BoM_Latest,Public,NA,NA,-21.84,140.8925,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94344_IDQ60801,Urandangi,BoM,BoM_Latest,Public,NA,NA,-21.5979,138.3665,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95487_IDQ60801,Ballera,BoM,BoM_Latest,Public,NA,NA,-27.4008,141.8114,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95482_IDQ60801,Birdsville,BoM,BoM_Latest,Public,NA,NA,-25.8975,139.3472,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95492_IDQ60801,Thargomindah,BoM,BoM_Latest,Public,NA,NA,-27.9867,143.815,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94513_IDQ60801,Bollon,BoM,BoM_Latest,Public,NA,NA,-28.0331,147.4795,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94510_IDQ60801,Charleville,BoM,BoM_Latest,Public,NA,NA,-26.4139,146.2558,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94500_IDQ60801,Cunnamulla,BoM,BoM_Latest,Public,NA,NA,-28.0689,145.6822,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94511_IDQ60801,Injune,BoM,BoM_Latest,Public,NA,NA,-25.8428,148.5669,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94514_IDQ60801,Mitchell,BoM,BoM_Latest,Public,NA,NA,-26.4888,147.9777,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94515_IDQ60801,Roma,BoM,BoM_Latest,Public,NA,NA,-26.5477,148.771,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94517_IDQ60801,St George,BoM,BoM_Latest,Public,NA,NA,-28.0489,148.5942,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94521_IDQ60801,Surat,BoM,BoM_Latest,Public,NA,NA,-27.1591,149.0702,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94553_IDQ60801,Applethorpe,BoM,BoM_Latest,Public,NA,NA,-28.6217,151.9533,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94542_IDQ60801,Dalby,BoM,BoM_Latest,Public,NA,NA,-27.1605,151.2634,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95529_IDQ60801,Miles,BoM,BoM_Latest,Public,NA,NA,-26.6569,150.1819,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94552_IDQ60801,Oakey,BoM,BoM_Latest,Public,NA,NA,-27.4034,151.7413,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94550_IDQ60801,Stanthorpe,BoM,BoM_Latest,Public,NA,NA,-28.6617,151.9339,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95533_IDQ60801,Texas,BoM,BoM_Latest,Public,NA,NA,-28.8544,151.1681,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95551_IDQ60801,Toowoomba,BoM,BoM_Latest,Public,NA,NA,-27.5425,151.9134,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94555_IDQ60801,Warwick,BoM,BoM_Latest,Public,NA,NA,-28.2061,152.1003,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94387_IDQ60801,Bundaberg,BoM,BoM_Latest,Public,NA,NA,-24.9069,152.323,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94584_IDQ60801,Double Island Point,BoM,BoM_Latest,Public,NA,NA,-25.9319,153.1906,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
